SB,SBA,SBC,SBCA
1.0,1.0,1.0,1.0
1.0160276867461089,1.0158618185101114,1.0158568128225076,1.0158745756379548
1.0160205599429357,1.0158611455148625,1.015852160589564,1.0158745303686303
1.0705247111906337,1.0704352388335296,1.070478588156698,1.0704080850686395
1.0765387382294032,1.076372791092936,1.0764162444376997,1.0763558307910703
1.0812759354268822,1.0809263348628715,1.080995306268462,1.0809174108840505
1.0764792745811071,1.0763885640280297,1.076417981384262,1.0763675544676001
1.0812093106524718,1.0817969646777168,1.0817707646393808,1.0817409915850604
1.0719753636136733,1.0725737707555767,1.0725441124990323,1.0725182753098819
1.0837970267820083,1.084194174692004,1.0841977392534028,1.0841460193938732
1.0850590576185963,1.0846001087516306,1.084794095035063,1.0845936979343938
1.1173481257657398,1.1149767340323937,1.1152873181855447,1.1150534660625657
1.1208503006592614,1.1176520585220526,1.1180772615353656,1.117771821058177
1.1120960191438876,1.109371149113742,1.1097752857276402,1.1094643378910258
1.1117303776118397,1.109040613967907,1.1094351869048769,1.1091324225897492
1.1084986802474843,1.1046725522426235,1.104898952734311,1.1048490246250593
1.0961849052120574,1.0928674679966053,1.0930304715486872,1.0930037911734112
1.0669097470170925,1.0632762730704701,1.0634456887270907,1.0634453156905064
1.0770038336348833,1.0742232692665117,1.074462644760131,1.074360032958025
1.073760964303403,1.0708237744976625,1.071059183569279,1.070978925048291
1.0750518936198692,1.0722719150098898,1.0725361506047735,1.0723909524466964
1.0753012955854313,1.07251837663393,1.0727815300134063,1.0726371013600258
1.0950223765493006,1.0921028039697909,1.0923608969199827,1.092150976560273
1.1007617806597048,1.0979572592601414,1.0982239526998907,1.098028034242504
1.126934507168727,1.1242950233526487,1.124701807890621,1.124432457704653
1.1269239015964987,1.1242948503236183,1.1246869412127742,1.1244307633957653
1.117438843523495,1.1147905954308965,1.1151749602466432,1.114909773733697
1.1173479161564708,1.1147079265165172,1.1150896189913138,1.1148261827843922
1.1142868688012484,1.1116492583930384,1.1120201170793118,1.1117615806162129
1.1139602365865866,1.111400171608292,1.1117650043990304,1.1115112623338381
1.0960266693135268,1.0940763490968406,1.0943277371768871,1.0941631407501817
1.0985259736823187,1.0966031877722289,1.0968318161418151,1.0966946482087754
1.1196216881994023,1.1173995890582125,1.1176563721918087,1.1174378597615844
1.1481769151662395,1.1453769093681947,1.1455668856753252,1.1453404327504522
1.1611245851741936,1.1578450452293165,1.1578518866774914,1.1577264278741664
1.1628896948888392,1.1596063672487298,1.1596362239023874,1.1594683456648962
1.1689764912480876,1.1656469947410777,1.165608763348769,1.165499698572608
1.1608521394637334,1.157516976005666,1.1574333326537416,1.1573589670330415
1.1433510558056814,1.1403359524984138,1.1402228274545436,1.1402028974365657
1.1536104541830736,1.1506088978132385,1.1505377275125337,1.1504619493220614
1.1433514319880567,1.1402687785427637,1.1401882188807444,1.140141114840986
1.1433105370859284,1.1402686032768392,1.1401872029816333,1.1401401809522518
1.1393666252932206,1.1361749554262446,1.136119578267263,1.13608127859138
1.1589608246080658,1.1559520734814381,1.155895993882396,1.155800031295768
1.1763964313547486,1.1735502946190168,1.173511381233975,1.1734281201507137
1.1639533124568842,1.1608668953990962,1.1609269256297325,1.1607857690927628
1.1561836576141535,1.1533516126950143,1.1533231564560724,1.1532487931565998
1.1561723534031478,1.1538558897227245,1.1536863750917852,1.153701463305591
1.1561594161020383,1.1538557587664096,1.153680108901305,1.1537011357003628
1.1832922291826882,1.182555510711686,1.181775546756414,1.1823100132590298
1.1832910533023637,1.182555235662351,1.1817650112028788,1.1823099817325329
1.1904917841830691,1.1899765142799836,1.1890974701572272,1.1897090170474371
1.1921445098085768,1.1919524196395164,1.1912516007617515,1.1917374552577764
1.1921256494088288,1.1919522328848502,1.1912503184943992,1.1917371810677597
1.193611208590834,1.1933431631394995,1.1929453054310144,1.1931714676368645
1.193582485493364,1.1933431396863672,1.1929433131548641,1.1931714414724324
1.1702394730162946,1.1699496701976668,1.1695783461046165,1.1697848885357198
1.1743844089709683,1.1746859701238261,1.1741922018490005,1.174490399453033
1.1864769692826813,1.186136600379078,1.185711132891226,1.1859630660162817
1.2104258676328001,1.2105758087684995,1.2100840340739791,1.21038419106676
1.2175416124554677,1.2181111986078106,1.2175722546131318,1.2179046323869918
1.202723899484009,1.2037876762081436,1.2032064072785194,1.203553675647262
1.2201965997471567,1.2206124139752608,1.2200521446337542,1.2203910531130944
1.2208328564585376,1.2213483792046453,1.2207440096876168,1.22112073382577
1.2130607620573177,1.2133085441843614,1.2127714092249378,1.2131024092715323
1.2056087235778097,1.2059519236509804,1.2054078151684167,1.2057295726621884
1.200237916855452,1.2006340046785564,1.2000594095995918,1.2003975806430032
1.201089691954605,1.2015220267523548,1.2009427645969153,1.2012828983070665
1.1981929092389494,1.198673018260954,1.1980929891095613,1.1984259621173017
1.200343277340887,1.2007994027743127,1.2002093260896682,1.2005565821675999
1.208402238000859,1.2088841046935337,1.2082893082643198,1.2086373759485696
1.2126589203904472,1.2130677304139645,1.21245056573047,1.212828450951416
1.2126541995790896,1.2130673886308345,1.2124425604230717,1.2128277558890197
1.2139852291551552,1.2143839799242764,1.2137624716488848,1.214147648617476
1.2179457895403394,1.2183347823200925,1.217702013512217,1.2181079850665368
1.2219084987785989,1.222274438231567,1.221644627063818,1.2220552759751042
1.2019617463951866,1.2023680674004396,1.201744492685284,1.2021498134238429
1.2019566987624297,1.2023677249821705,1.2017382618737926,1.202149438047359
1.203076012596845,1.2034645575942928,1.2028290992861388,1.2032480635925105
1.1927144224434223,1.1935135151772105,1.1929010436953829,1.1932700680536048
1.198789447682105,1.2003055145519714,1.1996890298645102,1.200033932747383
1.1811160751393066,1.1822225183607975,1.1816229635976556,1.1819751310829492
1.1791745746126228,1.1804717856141713,1.1798698565629828,1.1802092025341064
1.201605404887762,1.2022441145748974,1.2016559372903997,1.2020437507716102
1.2001006970977188,1.20078541129627,1.2001965181791217,1.2005811275353873
1.2329941580192059,1.2343372631227565,1.23372367508567,1.2340913806654725
1.2309357848954419,1.232230671530794,1.2316120773219472,1.2319899709764606
1.2408453823496683,1.2427157611479422,1.2420937910318746,1.2424502194412703
1.253915878512797,1.2556607096801455,1.2550464174776892,1.2554010917268548
1.2514324920707767,1.2532468946660793,1.2526134603298615,1.2529829560473624
1.2378398736226246,1.2395468911097454,1.239006172135291,1.2393192811611298
1.2532798870465922,1.2550892923445338,1.2547490564077521,1.2549149750168895
1.2498418984648447,1.2516375313336063,1.2512534866282479,1.251451681483188
1.2745575704977796,1.2763073415759183,1.275885384085736,1.2760850701313482
1.2607701639478583,1.2624035544589227,1.2619567761240527,1.2622249767584892
1.2607661693305656,1.2624034193877773,1.2619524621025149,1.2622243441463257
1.2517334237793272,1.253121000232486,1.2526489887131083,1.2529914786656067
1.2523106165873419,1.2537238114989049,1.2532810391123321,1.253556320300572
1.2522718839972233,1.2537230710507716,1.2532784851028398,1.2535558309377899
1.2289038192895902,1.23080277533349,1.2303046954932055,1.2305566963641121
1.2300979583352618,1.2320249430456842,1.2315203231661596,1.2317740618526474
1.2363634273043267,1.2382373168895022,1.237640748102859,1.2379438238703666
1.2378132247182272,1.2396901960260487,1.2390851748438036,1.2394043358599365
1.2344263787754262,1.2366330971318045,1.2361177769758287,1.2363170537066253
1.2361636196120394,1.2384205567404045,1.2379129068619172,1.2380997021370126
1.248172371451543,1.2503587194848114,1.2497505105959719,1.2500547119442202
1.248582842068774,1.2508210794998316,1.2501924065843353,1.2505163517396178
1.2467382396248898,1.248698829963647,1.2480956739576097,1.248437387418072
1.2485752694614254,1.2505741870919533,1.2499638028220563,1.2503118588734023
1.2343450086316234,1.236194524699458,1.235651936469079,1.2359671883243926
1.2284691658279439,1.2289078300002445,1.2286593363793743,1.2287675861128438
1.223752387440922,1.2243074856514642,1.2240225141132643,1.2241552871199202
1.218186867971517,1.2188026319193512,1.218537155811004,1.2186378511276028
1.2017108709997943,1.2018328499364042,1.201422677844226,1.201713355952664
1.201683715966431,1.2018325208255474,1.2014192414785838,1.2017132143424398
1.1745260798799508,1.1743606473993677,1.174049435376224,1.174312876969676
1.1596390192301924,1.1594632572827006,1.159225200251226,1.1593881855571528
1.1781439280962815,1.1779923725255401,1.1778005864719936,1.1779011409156008
1.1781071928131213,1.1779920676891311,1.177798017522272,1.1779009418549562
1.1718312297525604,1.171885092202742,1.1717632219297753,1.1717806455824318
1.1931931282141328,1.193415981005576,1.1933505917751215,1.193289245886273
1.1910212499738437,1.1913597832012437,1.1911149803899523,1.1912478405842808
1.1909919960398494,1.1913593205787576,1.191112768466939,1.1912466352299331
1.1881450449484714,1.188458296824325,1.1881735693513478,1.1883490004528086
1.2032789299094686,1.2035806893451273,1.2032779371900157,1.2034711934785285
1.2007587223998866,1.2010304097274946,1.200700479682376,1.2009249328306368
1.2007444705050958,1.2010296525867432,1.200700277931998,1.2009242134082254
1.1921236688469288,1.1921726480175339,1.191777999408502,1.19208237320418
1.1877108503606164,1.1878530782710195,1.1874947047375548,1.1877545113939412
1.1817973696588722,1.182044125535488,1.1817311044078087,1.1819262376633763
1.197309777372313,1.1974796108329773,1.197216255970605,1.1973388299644148
1.199248530861893,1.1993671642069652,1.1991348136741142,1.1992101799521573
1.189244529717582,1.1895181215265591,1.1892180162652675,1.189386054388287
1.1786974192336446,1.1789870439764436,1.178542235412234,1.178883475126523
1.1780420735517465,1.178345059991833,1.1778878304750855,1.1782426560328993
1.16842257266854,1.1686793092666545,1.1680842997211143,1.1685896326624294
1.1573442623904069,1.157537572926187,1.1566336431024404,1.1574768700189106
1.1652505467848453,1.1654068241833708,1.1643979648077742,1.1653609727604086
