SB,SBA,SBC,SBCA
1.0,1.0,1.0,1.0
0.9996625380510952,0.999786088296776,0.9997343720401589,0.999787364650129
0.9999676851155904,1.0002584211668004,1.0001284375469348,1.0002563828514377
1.0236755687475152,1.0244755853423195,1.0242498824283204,1.0244633728436554
1.0304898275605083,1.031522597341658,1.031258842500276,1.0315097914627065
1.0326499826768687,1.033885833174821,1.033611456609173,1.033873472667906
1.034319295446557,1.0357762581053223,1.0354893442861979,1.0357641575675898
1.0367721446385985,1.038234975293444,1.037797844115297,1.0382179639855493
1.0343540248281833,1.0358726305491155,1.0354318869217343,1.035856641714242
1.0375945924535388,1.039226220412961,1.0387060830661303,1.0392069990643185
1.0319344516766553,1.033647895084917,1.0331538253759955,1.0336341959630733
1.0367419184231683,1.0389713790509616,1.0385283948490212,1.0389672988690781
1.033619883715345,1.0361018440605336,1.0356286328389606,1.0361015848474133
1.0295052001814031,1.03177208308391,1.0312993501932914,1.0317676146766657
1.0294081128155803,1.0316811643658783,1.031204586763448,1.0316766108577373
1.0231110486314436,1.0259142781663781,1.0254904862196055,1.0259171954040858
1.0188291989330158,1.0213710673737124,1.0209524615856682,1.0213707225571331
0.9951773906577975,0.9977100127978918,0.9971726921893254,0.9977079798425498
1.0037149940591077,1.006106871535821,1.005630892887564,1.00610592794166
0.9950593748988389,0.9974653017536204,0.9969709713841861,0.9974648350691516
0.9995585480556882,1.0018528280984165,1.0013483988901037,1.0018498399604157
1.0087632694700774,1.011025468353857,1.010368407266869,1.0110140163181325
1.0152618315347843,1.017348814395004,1.0167479357817073,1.0173391127756028
1.0180264244115975,1.0202403954893207,1.019455519468571,1.0202216960077688
1.0274174261746953,1.0299762479876586,1.0290945951138484,1.0299546809501725
1.0305071797473304,1.0330834555234483,1.0320691774542101,1.0330540504085015
1.0270924453047934,1.029583369692375,1.0285969365620158,1.0295539817232504
1.0285347845010522,1.031052744879657,1.0300126096153819,1.031019680971682
1.0285883704906886,1.031081928777411,1.0300734595829386,1.0310491816961793
1.0326677210448718,1.0352091351103019,1.0341709498751646,1.0351728450937936
1.029273970969584,1.031564731540916,1.0305182914296163,1.0315193584658269
1.0311975018693973,1.0335471536188268,1.0325103707048657,1.033503774238811
1.0378312228651048,1.0404032088117163,1.0394111034932665,1.0403608625549714
1.046993333521836,1.0500104738379734,1.0488950991765633,1.0499587993782549
1.0519749084657133,1.0551953026998684,1.0541216097538324,1.0551349680119304
1.0534743576180392,1.056710786964402,1.0556297023741983,1.0566460686597028
1.0610931025208474,1.0645976591602384,1.0633185538372087,1.0645199929336162
1.0553763899726274,1.0587997077898945,1.0575588890655656,1.058723406472704
