SB,SBA,SBC,SBCA
-0.0003375189020016687,-0.00021393458559569662,-0.00026566324519626696,-0.00021265795997223966
0.000305203495455016,0.00047232236739779134,0.00039409254473542557,0.00046900795094305896
0.023431964428455524,0.023922469828050266,0.023832093357228662,0.023912586816052867
0.0066346009148232805,0.006855102942233698,0.006819710518946783,0.006854609127607992
0.002094047039375744,0.002288396647901857,0.0022787049897580497,0.0022888558052791834
0.001615227812321191,0.0018267962332504542,0.0018151732306382544,0.001827069046307133
0.0023686547985103438,0.0023709788070023045,0.002226899192756807,0.0023662764856247757
-0.0023350783209784387,-0.002277939446529019,-0.0022823888594929067,-0.0022769897331980514
0.0031280411499032697,0.0032322246065016563,0.003157165927681814,0.0032291638632727764
-0.005469993190902423,-0.00538222630363854,-0.005359697302745924,-0.005376983573392566
0.004647875782348223,0.005136974010649237,0.005188615781202075,0.005146300135009568
-0.0030159338054471696,-0.002765721023825203,-0.0027960890719206447,-0.002762044061287083
-0.003988792557078618,-0.004187651139813,-0.00418910480895082,-0.004191731776478062
-9.430932840339672e-05,-8.812287673881005e-05,-9.189163541663762e-05,-8.820574635475518e-05
-0.00613595630133131,-0.005605476354167449,-0.0055565993434611,-0.005598219121594374
-0.004193909179868996,-0.004438285322936154,-0.004435043818088594,-0.004441466469804573
-0.023488399480945627,-0.023438521622361465,-0.023567289652609878,-0.023440221644178416
0.008542386157401376,0.008380913398754485,0.00844641086775946,0.00838201315513044
-0.008660980850394065,-0.008626216198677652,-0.008648724080705961,-0.008625746201996964
0.004511320925850509,0.004389029762270015,0.004381116024586835,0.004386515016576467
0.009166644297756824,0.00911401724141715,0.008967533397994464,0.009105672644840362
0.006421446445634788,0.006234910962393198,0.006294211576198767,0.0062367019516635334
0.0027193336432811306,0.0028382394463107924,0.002659444738390304,0.0028294469964752086
0.009182425364895021,0.009497460389647048,0.00941070146537401,0.009494849489527932
0.003002788231763387,0.003012234575619231,0.0028863154350065446,0.0030047102981670673
-0.0033191467726725035,-0.003393751378217497,-0.003370021135180626,-0.00339383148929417
0.001403308354785532,0.0014261377114902507,0.0013753684171499906,0.001422613053986423
5.20979889011116e-05,2.8304550744091312e-05,5.907517019248505e-05,2.8612744252449413e-05
0.003958126209338964,0.003994801984743709,0.003969971438508658,0.0039915060618253935
-0.003291803209545748,-0.003526662887911697,-0.003538219876493509,-0.003535592215922624
0.0018670789515431475,0.001919917948373534,0.0019312188249751268,0.001921931384104748
0.006412423034517775,0.006611614522911433,0.00666121606519551,0.0066128841612839466
0.008789391521960295,0.009191800406215518,0.009083017494758356,0.009183288517740888
0.004746698113486461,0.004925731634307995,0.004970499107804615,0.004917765798124109
0.0014243510209284711,0.0014351817366088401,0.0014296404211802337,0.0014311151387739894
0.007205991782413974,0.007435890382273931,0.007257265661631971,0.0074241810511683805
-0.005402134517964762,-0.005461027568228711,-0.005431411371926418,-0.005460137885004487
-0.017702944411563056,-0.01768133037533339,-0.01777073499855774,-0.017678218179495116
0.010812055982461,0.010929596996886623,0.01081911907212626,0.010919427338533601
-0.000872078838503457,-0.0007236848241409915,-0.0006879289865632733,-0.0007226569562870438
0.0023195481338927483,0.0023830729077362485,0.002357704928659678,0.0023819525953752397
-0.003749131870732701,-0.003755595962727844,-0.0037297674759783333,-0.003751006471874837
0.004504607482057642,0.004419607333425376,0.004434735798228695,0.004419867512142201
0.010504537805593225,0.01086319736130151,0.01084992560175083,0.010862722791879744
-0.005560250941801912,-0.005472565907004409,-0.005461578727360815,-0.0054692008744483475
0.009581102642664478,0.009811707418396876,0.009773174856237715,0.009804488269200546
-0.001875597580355139,-0.0019317100148365334,-0.0019437690909056122,-0.001933507378963457
0.0013957700572808345,0.0014984460831002269,0.0014235097095077623,0.0014933052132597138
0.012713915274816582,0.012723660515138555,0.012933548385900424,0.012725196705285298
-0.0002149390948222507,-0.00020459359702110582,-0.00013482295809413936,-0.00019989958977424376
0.004610995635854843,0.004782066323420894,0.004787105709085024,0.004780858311219711
-0.00028683746825974296,-0.00020342722735331557,-0.00023608869201358678,-0.00020376602895799033
-0.0005104795765066713,-0.0005129962170280927,-0.00046309259680023344,-0.0005104997618256508
-0.0013239727378311127,-0.0013291465763074297,-0.0012917547551952908,-0.0013254908263451474
-0.00509588870982341,-0.005112853162631957,-0.005109178206853472,-0.005111736075019768
-0.008048479555974344,-0.008199780268405015,-0.008178607320360068,-0.00819954185992397
0.003922285279183541,0.003970872360644517,0.003968343625123235,0.00396782392525983
0.001519325518651477,0.0016612983891490735,0.0016670515901927474,0.0016660400642074691
0.01678659504348416,0.01661931896140404,0.01683512386049832,0.016626225040692375
0.00024374560324297154,0.0002710786345031813,0.00014076608433270877,0.00026194729987914046
-0.007427749568739855,-0.007574316297863126,-0.007514828896849858,-0.007571111960216314
0.004436359952076915,0.004354224287262037,0.004358472602694957,0.004354425339026246
-0.0011064509419954698,-0.0011294074609937384,-0.0010890474886860316,-0.001127388538483655
0.0007497701283697583,0.0008242051381974543,0.0007440961207617109,0.0008223370988108616
-0.003915240268155011,-0.003912442703009431,-0.003954811095477422,-0.003915992730922421
-0.001043635425693376,-0.0010086187201655348,-0.001073988551633358,-0.0010145002537182506
0.0018848103364373396,0.0018843587430947756,0.0019106604532710654,0.0018871264473491287
0.00022668946876509865,0.000251372158715955,0.00024706784601838936,0.00024976251383176067
-0.001802830463065994,-0.0018527685279626273,-0.0018185259868850339,-0.0018494413695955344
0.0059037747613835635,0.006031330195110682,0.005967641595093764,0.006026276148358876
0.003964961902279035,0.004090659976743193,0.004065156273439359,0.0040896248287279465
0.002868507153626181,0.0029411252966368515,0.002915097243408112,0.002938396715635642
0.0039457162646695,0.0038987718075206832,0.003941589921765673,0.003901528246293894
-0.0018021547872444205,-0.0018878006161770777,-0.001714552936646043,-0.0018750172111991438
0.0054433754364438805,0.005519019571140557,0.005515376947334886,0.005518143914500807
-0.010940913263391557,-0.01087128561316205,-0.01092581094347093,-0.010872801520571752
0.004345178281016749,0.004366040292125337,0.00428151926543816,0.004358425178010749
-0.001105641416915307,-0.0010431466042022468,-0.001146863959707909,-0.001046363948374958
-0.002000856519889398,-0.001869007726569569,-0.0019124854326388028,-0.001872160267147488
0.001978107218474817,0.0020505282583672844,0.0020271957607594713,0.0020464059251621034
-0.010156774233117604,-0.010098243787713405,-0.010364303280413746,-0.010112335519047269
0.0003757071884412482,0.00043050366085818024,0.0005411948911427451,0.0004367193854574378
0.011890908998699231,0.011762389674883833,0.01183908352423858,0.011768605717273227
-0.0016130560158837044,-0.0015776300444864412,-0.0015857799816059515,-0.0015773714768752714
0.01656518440612713,0.01661270760754921,0.01667514255817376,0.016610324328344767
0.0046864005347712415,0.004716384930187127,0.00465322575833883,0.004711539788384466
0.005063827453690467,0.0050585159758440405,0.005052930577326983,0.005054705135612388
0.004486356389688434,0.004437285091063688,0.004494273555432297,0.0044392521349642345
-0.006330212090987292,-0.006415534677209747,-0.006382398850355756,-0.006409773737286348
-0.0073802596471841415,-0.007438252827007568,-0.007452752465941329,-0.007434055098074512
0.007502785228003418,0.007708308939218649,0.007683754119354221,0.0077097950469583645
0.0048769629333091525,0.004978753584953036,0.004909619976846189,0.004970903349304915
0.01004219565397453,0.010080128279691583,0.010166775932737718,0.01008287597907307
-0.008118222644269273,-0.007978196430069777,-0.0080163591411055,-0.007974406122671378
-0.0033366016797444207,-0.0033956406230198875,-0.0033407607661814632,-0.0033917139240200616
-0.0004241300048450814,-0.000335375041287049,-0.0003394619801239435,-0.0003333957522876571
0.0026344892776363907,0.002720854399872577,0.0026647949735263614,0.002711950280275343
0.0011085302932603333,0.001157639135268148,0.0011422605957212492,0.0011556749622161973
-0.007649258937181985,-0.007854764589003823,-0.007827696654671644,-0.007855160788245746
0.00234166253082671,0.002348685819082288,0.002326700222834096,0.002346676597513671
0.004813818031875033,0.004855601026331175,0.004863203697143629,0.004851374541643496
6.392783424258216e-05,8.368676385242352e-05,6.897354100206015e-05,8.38320925219618e-05
-0.004474776779389396,-0.004302001566232667,-0.004565990323181977,-0.004321936720737405
0.0030292114257247497,0.003101287644957649,0.0031355202507522043,0.0031030700494207764
0.009406516274930336,0.0093736130385685,0.009425265641712555,0.009376769355251169
0.003497591658372553,0.003535406056390258,0.0035289857020325477,0.003533765081729553
-0.005452867732182216,-0.0054999842695749234,-0.005557051382061766,-0.005503146349802544
-0.003008339689842426,-0.0030640359817514632,-0.00306061249546968,-0.003062643343435354
-0.0010962232386840128,-0.0008874177266822228,-0.0008593842236463634,-0.000880755976490037
-0.0005328820987295445,-0.0002889041589599053,-0.0002822302066483683,-0.0002754479953345377
0.001581281029307825,0.0016086494976002546,0.0015942572304707245,0.0016065929479806343
-0.007279286118597318,-0.007391713126647195,-0.007391331522376553,-0.007391379095714854
-0.0053724491984024295,-0.005234632884648543,-0.005260767335435288,-0.005232114675625672
-0.00034788121818407413,-0.00036259904542828653,-0.00030794853375321697,-0.0003577581462559932
-0.01055285773586398,-0.010580263135414995,-0.010534439228943718,-0.010566856097680929
-0.012610125681867314,-0.012907626370345005,-0.012833495644128471,-0.012901272117339345
0.01006375291240077,0.01022874091840652,0.010182998760166383,0.010219727675905321
0.0006011198013188912,0.0006083523680156401,0.0006096642801609477,0.0006078007468815939
-0.0040041595342366785,-0.00397971254518051,-0.004061177568202043,-0.003985160091920724
0.010374701976416337,0.010449256511456777,0.01040999893744515,0.010443128635220674
0.0026365621933641496,0.002791126525892873,0.0028103278431540575,0.002797021067483603
-0.0009527529970110721,-0.0009445188021717462,-0.0009712729739021056,-0.0009454231656891732
0.00045536533386709017,0.0004863504806216209,0.0004582266255775626,0.0004871158415791576
0.008000121463996741,0.008074708396496766,0.008013608074972848,0.008071595964521464
-0.003173264188739694,-0.0031656346710240927,-0.0031446678436403003,-0.003162390337897456
0.0025712541257277696,0.0026218978998975976,0.0027001611073633413,0.0026262595686877
-0.0047302490266856985,-0.004626113235147274,-0.004611667649713762,-0.00462281393766574
-0.0008979261262288759,-0.0009217849591220609,-0.0008728419542916446,-0.0009212792202080516
-0.007039751722501636,-0.007132811109960812,-0.007059292460395666,-0.007128782122674664
0.010877187857260943,0.010982245773607437,0.010897024652084768,0.010974163903365617
0.0034108633310369757,0.0035582628983342576,0.003479718420823914,0.0035519228423274113
-0.0032107982747447334,-0.0030633375733686336,-0.003055816271631839,-0.003060180044052917
7.470425481548362e-05,0.0001126874013389853,0.0001588998472717605,0.00011318114723722872
-0.0001270510390492837,-0.00011510803039616265,-0.00010207134774905367,-0.00011464052737025956
-0.006747181062012092,-0.0066854521694677625,-0.006601091300851619,-0.00667803297897367
-0.010849503814694347,-0.010883792287087244,-0.01084956552291251,-0.010873967455836464
0.007161895092475195,0.007264402190146823,0.007169273062643036,0.007258953483096715
0.010885863575284817,0.010935786851037516,0.010875585570698728,0.01092756622196638
-0.002579436757369862,-0.002522020783627239,-0.002514277970085319,-0.002521360281114695
0.001784151413002861,0.0017911278052217428,0.0017705413494486198,0.0017906339315767784
0.0023423057125857047,0.0023649485636396154,0.002396452889607646,0.0023661937254434865
