SB,SBA,SBC,SBCA
1.0,1.0,1.0,1.0
0.9995715666783712,0.99968207458009,0.9995521673721184,0.9996825465491024
1.002327002702097,1.0025287397418614,1.0022924392681294,1.0025332295728688
1.0345564590193048,1.0349946492960356,1.0342815871691617,1.0350204802244432
1.039996380313007,1.0405314502195242,1.0395645344619162,1.0405610239790708
1.0467363375222711,1.0471651533467132,1.0463956334350084,1.047188423839482
1.0433293001843933,1.0438396845925992,1.0428532121563416,1.0438700093961077
1.0528016120094923,1.0534254693448273,1.0522728378993753,1.0534671364211587
1.0492087878370657,1.0498333651153415,1.0486974441589874,1.0498754316260905
1.0541994912734716,1.0549330040292937,1.0535014616273126,1.0549808211483205
1.0457239570842398,1.0464364491630027,1.0450437045823184,1.0464741394262191
1.0533888899869874,1.0542001978184308,1.0528650464345577,1.0542202194026797
1.0513624770383683,1.0521394106150272,1.0507528033294566,1.0521520393747235
1.048895831344524,1.0496189383917185,1.048374061927282,1.049632452003553
1.0487531197057345,1.049480319300197,1.0482276628259863,1.0494939482863863
1.0400461889193924,1.0407760696845887,1.0395686464604867,1.0407758266079026
1.0360734027571759,1.0367428917121617,1.0357197214824057,1.0367447547457935
1.0103247865607352,1.010968092062436,1.0100642257809496,1.0109630560447873
1.0203239816640017,1.020948554408418,1.0200962124302937,1.0209470155124993
1.0099243567236458,1.0105751925218143,1.009648486231222,1.0105726737921783
1.0156558337407402,1.0162938643135797,1.0153682791150014,1.0162972166113886
1.0295231686788229,1.0302470043057808,1.0291272386502772,1.0302568690173326
1.0393787935467096,1.0400475914757603,1.0389701337946964,1.0400683692910846
1.0480917565407137,1.0488087459234097,1.0475927177094095,1.048829688099518
1.063868285607107,1.0646101206555225,1.0632720534800555,1.0646220225564744
1.0713084688991683,1.0720882880998783,1.0706478601116556,1.0721035727209502
1.0658770759013905,1.0666410813916103,1.0652718835916541,1.0666609733533599
1.0686559852371729,1.0694559721382915,1.0680338494467527,1.069478617638557
1.0692938739884852,1.0700344682009426,1.0687234085041475,1.0700538336510212
1.0747983083519592,1.075527929301139,1.074210133634232,1.075549034735902
1.0690569745679441,1.0698479377873573,1.06842236925719,1.0698822785149775
1.0701929933136207,1.07101086962101,1.0695304430927053,1.0710452905354817
1.0812958746879429,1.0821295875134305,1.0806996036734184,1.0821669499952917
1.0960850370918147,1.0971243275837292,1.0953078644484855,1.0971805659668026
1.1058923129282698,1.1069924584792554,1.1051597246956144,1.1070605521218224
1.1082182531987703,1.1093779440468743,1.1074834492267829,1.1094525144359302
1.1218864204834447,1.1231268461370472,1.1210066682937478,1.123213105970281
1.1125232162159187,1.1137660682132557,1.1116492795129593,1.1138554687724413
1.09072815017887,1.0919377896099924,1.0898224395216505,1.0920170795206792
1.109587095506869,1.1108336505382057,1.1086049028896818,1.1109230676708495
1.1066232682959378,1.107826987333791,1.1056963119608396,1.107911786479283
1.1088530580536984,1.110085060369548,1.1078580223247974,1.1101728235099855
1.1026532738866894,1.1038437510081258,1.101752628858936,1.1039216034861121
1.110607559774208,1.111816558419535,1.1097455505936393,1.1119032189996565
1.1248262454141196,1.1260852242691026,1.1237961915433432,1.126172689130042
1.1157756187065195,1.116980488222893,1.1147548089745196,1.1170600294427695
1.1298803811968776,1.131166746604231,1.1289483478301727,1.131251494522124
